country,alpha3_lower,continent,time,lifeExp,pop,gdpPercap
Belize,blz,Amerika,1980-01-01,70.87,144142,2512.49701
Belize,blz,Amerika,1985-01-01,72.08,164918,2236.16424
Belize,blz,Amerika,1990-01-01,72.79,187554,3147.26776
Belize,blz,Amerika,1995-01-01,72.9,206962,3816.45431
Belize,blz,Amerika,2000-01-01,69.98,247310,4278.05015
Belize,blz,Amerika,2005-01-01,72.43,283798,4773.66085
Belize,blz,Amerika,2010-01-01,73.58,322465,4728.81041
Belize,blz,Amerika,2015-01-01,74.19,360926,4770.23266
Belize,blz,Amerika,2019-01-01,74.46,390351,4701.08924
Bolivia,bol,Amerika,1800-01-01,33,887000,NA
Bolivia,bol,Amerika,1805-01-01,33,936032,NA
Bolivia,bol,Amerika,1810-01-01,33,987890,NA
Bolivia,bol,Amerika,1815-01-01,33,1042499,NA
Bolivia,bol,Amerika,1820-01-01,33,1097885,NA
Bolivia,bol,Amerika,1825-01-01,33,1141604,NA
Bolivia,bol,Amerika,1830-01-01,33,1184717,NA
Bolivia,bol,Amerika,1835-01-01,33,1229458,NA
Bolivia,bol,Amerika,1840-01-01,33,1275888,NA
Bolivia,bol,Amerika,1845-01-01,33,1324072,NA
Bolivia,bol,Amerika,1850-01-01,33,1371417,NA
Bolivia,bol,Amerika,1855-01-01,33,1413949,NA
Bolivia,bol,Amerika,1860-01-01,33,1454952,NA
Bolivia,bol,Amerika,1865-01-01,33,1497060,NA
Bolivia,bol,Amerika,1870-01-01,33,1508586,NA
Bolivia,bol,Amerika,1875-01-01,32.82,1330983,NA
Bolivia,bol,Amerika,1880-01-01,32.65,1184939,NA
Bolivia,bol,Amerika,1885-01-01,32.47,1289558,NA
Bolivia,bol,Amerika,1890-01-01,32.29,1447966,NA
Bolivia,bol,Amerika,1895-01-01,32.11,1625749,NA
Bolivia,bol,Amerika,1900-01-01,31.94,1809836,NA
Bolivia,bol,Amerika,1905-01-01,31.76,1912216,NA
Bolivia,bol,Amerika,1910-01-01,31.58,2012721,NA
Bolivia,bol,Amerika,1915-01-01,31.41,2176328,NA
Bolivia,bol,Amerika,1920-01-01,31.23,2348113,NA
Bolivia,bol,Amerika,1925-01-01,31.05,2492634,NA
Bolivia,bol,Amerika,1930-01-01,30.88,2640541,NA
Bolivia,bol,Amerika,1935-01-01,30.7,2797268,NA
Bolivia,bol,Amerika,1940-01-01,30.52,2947570,NA
Bolivia,bol,Amerika,1945-01-01,33.49,3004512,NA
Bolivia,bol,Amerika,1950-01-01,36.42,3081836,NA
Bolivia,bol,Amerika,1955-01-01,40.53,3331036,NA
Bolivia,bol,Amerika,1960-01-01,43,3656961,1292.80562
Bolivia,bol,Amerika,1965-01-01,46.17,4038865,1469.5908
Bolivia,bol,Amerika,1970-01-01,50.09,4484004,1799.57115
Bolivia,bol,Amerika,1975-01-01,53.66,5001413,2137.71097
Bolivia,bol,Amerika,1980-01-01,56.76,5579932,2120.70178
Bolivia,bol,Amerika,1985-01-01,59.14,6179460,1736.87151
Bolivia,bol,Amerika,1990-01-01,61.69,6864839,1744.31199
Bolivia,bol,Amerika,1995-01-01,64.02,7622334,1920.31793
Bolivia,bol,Amerika,2000-01-01,66.53,8418270,2059.18528
Bolivia,bol,Amerika,2005-01-01,68.97,9232301,2186.18668
Bolivia,bol,Amerika,2010-01-01,70.3,10048597,2514.43483
Bolivia,bol,Amerika,2015-01-01,71.3,10869732,3035.97165
Bolivia,bol,Amerika,2019-01-01,72.01,11513102,3317.37095
Brazil,bra,Amerika,1800-01-01,32,2500000,NA
Brazil,bra,Amerika,1805-01-01,32,2896856,NA
Brazil,bra,Amerika,1810-01-01,32,3359625,NA
Brazil,bra,Amerika,1815-01-01,32,3892940,NA
Brazil,bra,Amerika,1820-01-01,32,4472454,NA
Brazil,bra,Amerika,1825-01-01,32,4878026,NA
Brazil,bra,Amerika,1830-01-01,31.99,5278282,NA
Brazil,bra,Amerika,1835-01-01,31.99,5711380,NA
Brazil,bra,Amerika,1840-01-01,31.99,6180015,NA
Brazil,bra,Amerika,1845-01-01,31.99,6687103,NA
Brazil,bra,Amerika,1850-01-01,31.99,7233093,NA
Brazil,bra,Amerika,1855-01-01,31.99,7809841,NA
Brazil,bra,Amerika,1860-01-01,31.99,8429580,NA
Brazil,bra,Amerika,1865-01-01,31.99,9098494,NA
Brazil,bra,Amerika,1870-01-01,31.99,9841009,NA
Brazil,bra,Amerika,1875-01-01,31.89,10782048,NA
Brazil,bra,Amerika,1880-01-01,31.79,11836453,NA
Brazil,bra,Amerika,1885-01-01,31.69,12994293,NA
Brazil,bra,Amerika,1890-01-01,31.59,14310406,NA
Brazil,bra,Amerika,1895-01-01,31.49,16066699,NA
Brazil,bra,Amerika,1900-01-01,31.39,18063384,NA
Brazil,bra,Amerika,1905-01-01,31.29,20116394,NA
Brazil,bra,Amerika,1910-01-01,31.19,22368378,NA
Brazil,bra,Amerika,1915-01-01,31.09,24858721,NA
Brazil,bra,Amerika,1920-01-01,30.99,27603092,NA
Brazil,bra,Amerika,1925-01-01,30.9,30562543,NA
Brazil,bra,Amerika,1930-01-01,30.81,33825351,NA
Brazil,bra,Amerika,1935-01-01,32.94,37434943,NA
Brazil,bra,Amerika,1940-01-01,35.06,41583140,NA
Brazil,bra,Amerika,1945-01-01,40.34,47247661,NA
Brazil,bra,Amerika,1950-01-01,47.57,53974728,NA
Brazil,bra,Amerika,1955-01-01,49.94,62533920,NA
Brazil,bra,Amerika,1960-01-01,52.44,72179235,2634.95206
Brazil,bra,Amerika,1965-01-01,54.83,83373533,2847.37166
Brazil,bra,Amerika,1970-01-01,56.94,95113265,3627.26789
Brazil,bra,Amerika,1975-01-01,59.78,107216209,5247.2306
Brazil,bra,Amerika,1980-01-01,62.74,120694012,6437.87923
Brazil,bra,Amerika,1985-01-01,64.61,135274083,6062.54383
Brazil,bra,Amerika,1990-01-01,67.29,149003225,6155.87438
Brazil,bra,Amerika,1995-01-01,69.17,162019889,6584.83353
Brazil,bra,Amerika,2000-01-01,71.18,174790339,6787.67798
Brazil,bra,Amerika,2005-01-01,72.81,186127108,7352.29227
Brazil,bra,Amerika,2010-01-01,73.85,195713637,8702.26679
Brazil,bra,Amerika,2015-01-01,75.03,204471759,8814.00142
Brazil,bra,Amerika,2019-01-01,75.85,211049519,8638.29429
Botswana,bwa,Afrika,1800-01-01,33.6,121000,NA
Botswana,bwa,Afrika,1805-01-01,33.6,118721,NA
Botswana,bwa,Afrika,1810-01-01,33.6,116486,NA
Botswana,bwa,Afrika,1815-01-01,33.6,114292,NA
Botswana,bwa,Afrika,1820-01-01,33.6,112139,NA
Botswana,bwa,Afrika,1825-01-01,33.6,110027,NA
Botswana,bwa,Afrika,1830-01-01,33.6,107954,NA
Botswana,bwa,Afrika,1835-01-01,33.6,105921,NA
Botswana,bwa,Afrika,1840-01-01,33.6,103926,NA
Botswana,bwa,Afrika,1845-01-01,33.6,101968,NA
Botswana,bwa,Afrika,1850-01-01,33.6,100884,NA
Botswana,bwa,Afrika,1855-01-01,33.6,105176,NA
Botswana,bwa,Afrika,1860-01-01,33.6,110559,NA
Botswana,bwa,Afrika,1865-01-01,33.6,116216,NA
Botswana,bwa,Afrika,1870-01-01,33.6,122163,NA
Botswana,bwa,Afrika,1875-01-01,33.91,128415,NA
Botswana,bwa,Afrika,1880-01-01,34.21,134986,NA
Botswana,bwa,Afrika,1885-01-01,34.52,141894,NA
Botswana,bwa,Afrika,1890-01-01,34.83,149155,NA
Botswana,bwa,Afrika,1895-01-01,35.13,156787,NA
Botswana,bwa,Afrika,1900-01-01,35.44,165444,NA
Botswana,bwa,Afrika,1905-01-01,35.75,178784,NA
Botswana,bwa,Afrika,1910-01-01,36.05,193799,NA
Botswana,bwa,Afrika,1915-01-01,36.36,209336,NA
Botswana,bwa,Afrika,1920-01-01,36.67,226800,NA
Botswana,bwa,Afrika,1925-01-01,36.97,250866,NA
Botswana,bwa,Afrika,1930-01-01,37.28,278218,NA
Botswana,bwa,Afrika,1935-01-01,37.59,307599,NA
Botswana,bwa,Afrika,1940-01-01,37.89,339716,NA
Botswana,bwa,Afrika,1945-01-01,38.2,373799,NA
Botswana,bwa,Afrika,1950-01-01,53.67,412541,NA
Botswana,bwa,Afrika,1955-01-01,53.98,463353,NA
Botswana,bwa,Afrika,1960-01-01,54.36,502733,364.20315
Botswana,bwa,Afrika,1965-01-01,55.08,559996,444.08157
Botswana,bwa,Afrika,1970-01-01,56.49,627714,665.29923
Botswana,bwa,Afrika,1975-01-01,59.14,741346,1281.84205
Botswana,bwa,Afrika,1980-01-01,60.98,897860,1883.58211
Botswana,bwa,Afrika,1985-01-01,62.49,1069585,2544.8807
Botswana,bwa,Afrika,1990-01-01,61.32,1286756,3691.63289
Botswana,bwa,Afrika,1995-01-01,52.5,1469173,4042.01188
Botswana,bwa,Afrika,2000-01-01,45.52,1643333,4654.06488
Botswana,bwa,Afrika,2005-01-01,49.93,1799077,5078.9234
Botswana,bwa,Afrika,2010-01-01,56.98,1987106,5746.99529
Botswana,bwa,Afrika,2015-01-01,60.62,2120716,6799.87018
Botswana,bwa,Afrika,2019-01-01,62.25,2303703,7232.08757
Central African Republic,caf,Afrika,1800-01-01,30,479444,NA
Central African Republic,caf,Afrika,1805-01-01,30,479444,NA
Central African Republic,caf,Afrika,1810-01-01,30,479444,NA
Central African Republic,caf,Afrika,1815-01-01,30,479444,NA
Central African Republic,caf,Afrika,1820-01-01,30,485925,NA
Central African Republic,caf,Afrika,1825-01-01,30,535764,NA
Central African Republic,caf,Afrika,1830-01-01,30,598407,NA
Central African Republic,caf,Afrika,1835-01-01,30,668375,NA
Central African Republic,caf,Afrika,1840-01-01,30,746524,NA
Central African Republic,caf,Afrika,1845-01-01,30,833810,NA
Central African Republic,caf,Afrika,1850-01-01,30,919016,NA
Central African Republic,caf,Afrika,1855-01-01,30,934003,NA
Central African Republic,caf,Afrika,1860-01-01,30,937962,NA
Central African Republic,caf,Afrika,1865-01-01,30,946986,NA
Central African Republic,caf,Afrika,1870-01-01,30,957759,NA
Central African Republic,caf,Afrika,1875-01-01,30.63,974132,NA
Central African Republic,caf,Afrika,1880-01-01,31.27,991676,NA
Central African Republic,caf,Afrika,1885-01-01,31.9,1009621,NA
Central African Republic,caf,Afrika,1890-01-01,32.54,1022983,NA
Central African Republic,caf,Afrika,1895-01-01,33.17,1005558,NA
Central African Republic,caf,Afrika,1900-01-01,33.8,982825,NA
Central African Republic,caf,Afrika,1905-01-01,34.44,955237,NA
Central African Republic,caf,Afrika,1910-01-01,35.07,928145,NA
Central African Republic,caf,Afrika,1915-01-01,35.71,905254,NA
Central African Republic,caf,Afrika,1920-01-01,36.34,892644,NA
Central African Republic,caf,Afrika,1925-01-01,36.97,942124,NA
Central African Republic,caf,Afrika,1930-01-01,37.61,1004367,NA
Central African Republic,caf,Afrika,1935-01-01,38.24,1066712,NA
Central African Republic,caf,Afrika,1940-01-01,38.88,1135012,NA
Central African Republic,caf,Afrika,1945-01-01,39.51,1225931,NA
Central African Republic,caf,Afrika,1950-01-01,43.64,1326660,NA
Central African Republic,caf,Afrika,1955-01-01,44.24,1401337,NA
Central African Republic,caf,Afrika,1960-01-01,45.76,1501668,652.85503
Central African Republic,caf,Afrika,1965-01-01,47.28,1639706,618.21911
Central African Republic,caf,Afrika,1970-01-01,48.12,1811157,655.26835
Central African Republic,caf,Afrika,1975-01-01,48.44,1958367,666.70446
Central African Republic,caf,Afrika,1980-01-01,49.17,2199359,612.64636
Central African Republic,caf,Afrika,1985-01-01,49.5,2542170,587.60031
Central African Republic,caf,Afrika,1990-01-01,48.09,2806740,531.85572
Central African Republic,caf,Afrika,1995-01-01,44.69,3222662,486.36572
Central African Republic,caf,Afrika,2000-01-01,43.79,3640421,460.34521
Central African Republic,caf,Afrika,2005-01-01,45.21,4038380,454.50741
Central African Republic,caf,Afrika,2010-01-01,47.81,4386765,531.713
Central African Republic,caf,Afrika,2015-01-01,49.67,4493171,377.42292
Central African Republic,caf,Afrika,2019-01-01,52.35,4745179,418.31555
Chile,chl,Amerika,1800-01-01,32,771447,NA
Chile,chl,Amerika,1805-01-01,32,771447,NA
Chile,chl,Amerika,1810-01-01,32,771447,NA
Chile,chl,Amerika,1815-01-01,32,771447,NA
Chile,chl,Amerika,1820-01-01,32,782013,NA
Chile,chl,Amerika,1825-01-01,32,863324,NA
Chile,chl,Amerika,1830-01-01,32,964311,NA
Chile,chl,Amerika,1835-01-01,32,1067973,NA
Chile,chl,Amerika,1840-01-01,32,1179467,NA
Chile,chl,Amerika,1845-01-01,32,1290653,NA
Chile,chl,Amerika,1850-01-01,32,1409141,NA
Chile,chl,Amerika,1855-01-01,32,1539776,NA
Chile,chl,Amerika,1860-01-01,32,1680513,NA
Chile,chl,Amerika,1865-01-01,32,1829956,NA
Chile,chl,Amerika,1870-01-01,32,1991234,NA
Chile,chl,Amerika,1875-01-01,31.85,2161950,NA
Chile,chl,Amerika,1880-01-01,31.7,2344886,NA
Chile,chl,Amerika,1885-01-01,31.55,2532831,NA
Chile,chl,Amerika,1890-01-01,31.4,2731509,NA
Chile,chl,Amerika,1895-01-01,31.25,2928944,NA
Chile,chl,Amerika,1900-01-01,31.1,3135464,NA
Chile,chl,Amerika,1905-01-01,30.08,3341058,NA
Chile,chl,Amerika,1910-01-01,30.16,3557716,NA
Chile,chl,Amerika,1915-01-01,30.72,3789811,NA
Chile,chl,Amerika,1920-01-01,30.35,4028859,NA
Chile,chl,Amerika,1925-01-01,33.04,4307491,NA
Chile,chl,Amerika,1930-01-01,35.88,4620647,NA
Chile,chl,Amerika,1935-01-01,36.56,5020734,NA
Chile,chl,Amerika,1940-01-01,39.28,5471694,NA
Chile,chl,Amerika,1945-01-01,43.08,5999741,NA
Chile,chl,Amerika,1950-01-01,50.26,6598518,NA
Chile,chl,Amerika,1955-01-01,54.83,7322655,NA
Chile,chl,Amerika,1960-01-01,54.2,8132988,3330.22587
Chile,chl,Amerika,1965-01-01,58.7,8989607,3614.55316
Chile,chl,Amerika,1970-01-01,61.99,9783134,4197.22596
Chile,chl,Amerika,1975-01-01,66.15,10592310,3555.30326
Chile,chl,Amerika,1980-01-01,69.44,11419350,4768.66873
Chile,chl,Amerika,1985-01-01,71.95,12257238,4331.15743
Chile,chl,Amerika,1990-01-01,73.43,13274617,5470.47974
Chile,chl,Amerika,1995-01-01,75.28,14380864,7380.06128
Chile,chl,Amerika,2000-01-01,76.93,15342350,8685.32179
Chile,chl,Amerika,2005-01-01,77.89,16182713,10349.64301
Chile,chl,Amerika,2010-01-01,78.61,17062531,11809.14163
Chile,chl,Amerika,2015-01-01,79.63,17969356,13574.16924
Chile,chl,Amerika,2019-01-01,80.16,18952035,13866.95584
China,chn,Asia,1800-01-01,32,330000000,NA
China,chn,Asia,1805-01-01,32,337767094,NA
China,chn,Asia,1810-01-01,32,346787806,NA
China,chn,Asia,1815-01-01,32,362964264,NA
China,chn,Asia,1820-01-01,32,380427133,NA
China,chn,Asia,1825-01-01,32,394771673,NA
China,chn,Asia,1830-01-01,32,407449420,NA
China,chn,Asia,1835-01-01,32,410497479,NA
China,chn,Asia,1840-01-01,32,411819451,NA
China,chn,Asia,1845-01-01,32,412000000,NA
China,chn,Asia,1850-01-01,32,409821554,NA
China,chn,Asia,1855-01-01,27,394286284,NA
China,chn,Asia,1860-01-01,28.85,378133654,NA
China,chn,Asia,1865-01-01,31.74,367788464,NA
China,chn,Asia,1870-01-01,31.96,360232792,NA
China,chn,Asia,1875-01-01,32,363629353,NA
China,chn,Asia,1880-01-01,32,368907964,NA
China,chn,Asia,1885-01-01,32,374909182,NA
China,chn,Asia,1890-01-01,32,381553421,NA
China,chn,Asia,1895-01-01,32,391160121,NA
China,chn,Asia,1900-01-01,32,401579661,NA
China,chn,Asia,1905-01-01,32,413000265,NA
China,chn,Asia,1910-01-01,32,426250021,NA
China,chn,Asia,1915-01-01,32,448998541,NA
China,chn,Asia,1920-01-01,32,472222750,NA
China,chn,Asia,1925-01-01,32,482775710,NA
China,chn,Asia,1930-01-01,33.8,492097572,NA
China,chn,Asia,1935-01-01,35.8,506141059,NA
China,chn,Asia,1940-01-01,34.36,521116640,NA
China,chn,Asia,1945-01-01,37,535222325,NA
China,chn,Asia,1950-01-01,41.59,554419269,NA
China,chn,Asia,1955-01-01,48.02,612241552,NA
China,chn,Asia,1960-01-01,27.79,660408054,238.21663
China,chn,Asia,1965-01-01,58.47,724218970,232.6068
China,chn,Asia,1970-01-01,60.88,827601385,283.58486
China,chn,Asia,1975-01-01,62.81,926240889,337.34352
China,chn,Asia,1980-01-01,64.41,1000089228,430.85465
China,chn,Asia,1985-01-01,66.59,1075589363,667.12736
China,chn,Asia,1990-01-01,68.09,1176883681,905.03086
China,chn,Asia,1995-01-01,69.75,1240920539,1520.02678
China,chn,Asia,2000-01-01,71.33,1290550767,2193.89299
China,chn,Asia,2005-01-01,72.98,1330776380,3390.71017
China,chn,Asia,2010-01-01,74.92,1368810604,5647.05875
China,chn,Asia,2015-01-01,76.77,1406847868,8066.94263
China,chn,Asia,2019-01-01,77.59,1433783692,10228.29281
Cote d'Ivoire,civ,Afrika,1800-01-01,31.16,1088530,NA
Cote d'Ivoire,civ,Afrika,1805-01-01,31.16,1088530,NA
Cote d'Ivoire,civ,Afrika,1810-01-01,31.16,1088530,NA
Cote d'Ivoire,civ,Afrika,1815-01-01,31.16,1088530,NA
Cote d'Ivoire,civ,Afrika,1820-01-01,31.16,1087409,NA
Cote d'Ivoire,civ,Afrika,1825-01-01,31.16,1079219,NA
Cote d'Ivoire,civ,Afrika,1830-01-01,31.16,1069985,NA
Cote d'Ivoire,civ,Afrika,1835-01-01,31.16,1060830,NA
Cote d'Ivoire,civ,Afrika,1840-01-01,31.16,1051753,NA
Cote d'Ivoire,civ,Afrika,1845-01-01,31.16,1042754,NA
Cote d'Ivoire,civ,Afrika,1850-01-01,31.16,1039249,NA
Cote d'Ivoire,civ,Afrika,1855-01-01,31.16,1073643,NA
Cote d'Ivoire,civ,Afrika,1860-01-01,31.16,1114256,NA
Cote d'Ivoire,civ,Afrika,1865-01-01,31.16,1152038,NA
Cote d'Ivoire,civ,Afrika,1870-01-01,31.16,1191107,NA
Cote d'Ivoire,civ,Afrika,1875-01-01,31.82,1236150,NA
Cote d'Ivoire,civ,Afrika,1880-01-01,32.49,1282095,NA
Cote d'Ivoire,civ,Afrika,1885-01-01,33.15,1319732,NA
Cote d'Ivoire,civ,Afrika,1890-01-01,33.82,1358494,NA
Cote d'Ivoire,civ,Afrika,1895-01-01,34.48,1408989,NA
Cote d'Ivoire,civ,Afrika,1900-01-01,35.15,1460433,NA
Cote d'Ivoire,civ,Afrika,1905-01-01,35.81,1496682,NA
Cote d'Ivoire,civ,Afrika,1910-01-01,36.48,1532941,NA
Cote d'Ivoire,civ,Afrika,1915-01-01,37.14,1581988,NA
Cote d'Ivoire,civ,Afrika,1920-01-01,37.81,1640696,NA
Cote d'Ivoire,civ,Afrika,1925-01-01,38.47,1758263,NA
Cote d'Ivoire,civ,Afrika,1930-01-01,39.14,1893001,NA
Cote d'Ivoire,civ,Afrika,1935-01-01,39.8,2030446,NA
Cote d'Ivoire,civ,Afrika,1940-01-01,40.47,2181892,NA
Cote d'Ivoire,civ,Afrika,1945-01-01,41.13,2379986,NA
Cote d'Ivoire,civ,Afrika,1950-01-01,41.8,2630131,NA
Cote d'Ivoire,civ,Afrika,1955-01-01,43.1,3004421,NA
Cote d'Ivoire,civ,Afrika,1960-01-01,45.61,3503559,1651.55674
Cote d'Ivoire,civ,Afrika,1965-01-01,48.35,4226843,1987.5339
Cote d'Ivoire,civ,Afrika,1970-01-01,50.93,5102070,2614.95105
Cote d'Ivoire,civ,Afrika,1975-01-01,53.98,6412409,2840.17875
Cote d'Ivoire,civ,Afrika,1980-01-01,56.72,8033652,2777.85975
Cote d'Ivoire,civ,Afrika,1985-01-01,57.38,9918204,2280.10531
Cote d'Ivoire,civ,Afrika,1990-01-01,55.74,11924873,2009.48786
Cote d'Ivoire,civ,Afrika,1995-01-01,51.7,14199759,1815.25804
Cote d'Ivoire,civ,Afrika,2000-01-01,51.13,16454660,1828.18212
Cote d'Ivoire,civ,Afrika,2005-01-01,53.46,18354513,1638.97517
Cote d'Ivoire,civ,Afrika,2010-01-01,57.39,20532944,1634.83235
Cote d'Ivoire,civ,Afrika,2015-01-01,61.07,23226148,1972.54568
Cote d'Ivoire,civ,Afrika,2019-01-01,64.25,25716554,2327.74536
Cameroon,cmr,Afrika,1800-01-01,28.75,1860054,NA
Cameroon,cmr,Afrika,1805-01-01,28.75,1860054,NA
Cameroon,cmr,Afrika,1810-01-01,28.75,1860054,NA
Cameroon,cmr,Afrika,1815-01-01,28.75,1860054,NA
Cameroon,cmr,Afrika,1820-01-01,28.75,1875001,NA
Cameroon,cmr,Afrika,1825-01-01,28.75,1987757,NA
Cameroon,cmr,Afrika,1830-01-01,28.75,2123855,NA
Cameroon,cmr,Afrika,1835-01-01,28.75,2269272,NA
Cameroon,cmr,Afrika,1840-01-01,28.75,2424644,NA
Cameroon,cmr,Afrika,1845-01-01,28.75,2590655,NA
Cameroon,cmr,Afrika,1850-01-01,28.75,2753631,NA
Cameroon,cmr,Afrika,1855-01-01,28.75,2825549,NA
Cameroon,cmr,Afrika,1860-01-01,28.75,2885279,NA
Cameroon,cmr,Afrika,1865-01-01,28.75,2950095,NA
Cameroon,cmr,Afrika,1870-01-01,28.75,3018811,NA
Cameroon,cmr,Afrika,1875-01-01,28.96,3101025,NA
Cameroon,cmr,Afrika,1880-01-01,29.18,3187408,NA
Cameroon,cmr,Afrika,1885-01-01,29.39,3276406,NA
Cameroon,cmr,Afrika,1890-01-01,29.61,3347715,NA
Cameroon,cmr,Afrika,1895-01-01,29.82,3293498,NA
Cameroon,cmr,Afrika,1900-01-01,30.04,3211832,NA
Cameroon,cmr,Afrika,1905-01-01,30.25,3076966,NA
Cameroon,cmr,Afrika,1910-01-01,30.47,2946799,NA
Cameroon,cmr,Afrika,1915-01-01,30.68,2868146,NA
Cameroon,cmr,Afrika,1920-01-01,30.89,2833331,NA
Cameroon,cmr,Afrika,1925-01-01,31.11,2995435,NA
Cameroon,cmr,Afrika,1930-01-01,31.32,3199070,NA
Cameroon,cmr,Afrika,1935-01-01,31.54,3411351,NA
Cameroon,cmr,Afrika,1940-01-01,31.75,3645698,NA
Cameroon,cmr,Afrika,1945-01-01,31.97,3955100,NA
Cameroon,cmr,Afrika,1950-01-01,42.39,4307021,NA
Cameroon,cmr,Afrika,1955-01-01,45.06,4707000,NA
Cameroon,cmr,Afrika,1960-01-01,27.54,5176920,881.39201
Cameroon,cmr,Afrika,1965-01-01,49.55,5773538,903.08292
Cameroon,cmr,Afrika,1970-01-01,51.54,6519754,857.19664
Cameroon,cmr,Afrika,1975-01-01,53.56,7451057,1034.25946
Cameroon,cmr,Afrika,1980-01-01,55.39,8621409,1218.52976
Cameroon,cmr,Afrika,1985-01-01,57.71,10070806,1629.83284
Cameroon,cmr,Afrika,1990-01-01,58.43,11780086,1237.01876
Cameroon,cmr,Afrika,1995-01-01,56.64,13599984,971.61872
Cameroon,cmr,Afrika,2000-01-01,54.47,15513944,1055.69096
Cameroon,cmr,Afrika,2005-01-01,54.99,17733408,1144.54977
Cameroon,cmr,Afrika,2010-01-01,57.7,20341236,1184.54204
Cameroon,cmr,Afrika,2015-01-01,60.05,23298376,1327.50256
Cameroon,cmr,Afrika,2019-01-01,63.35,25876387,1397.96492
"Congo, Dem. Rep.",cod,Afrika,1800-01-01,31.6,5163819,NA
"Congo, Dem. Rep.",cod,Afrika,1805-01-01,31.6,5163819,NA
"Congo, Dem. Rep.",cod,Afrika,1810-01-01,31.6,5163819,NA
"Congo, Dem. Rep.",cod,Afrika,1815-01-01,31.6,5163819,NA
"Congo, Dem. Rep.",cod,Afrika,1820-01-01,31.6,5212490,NA
"Congo, Dem. Rep.",cod,Afrika,1825-01-01,31.6,5581464,NA
"Congo, Dem. Rep.",cod,Afrika,1830-01-01,31.6,6031436,NA
"Congo, Dem. Rep.",cod,Afrika,1835-01-01,31.6,6517686,NA
"Congo, Dem. Rep.",cod,Afrika,1840-01-01,31.6,7043136,NA
"Congo, Dem. Rep.",cod,Afrika,1845-01-01,31.6,7610947,NA
"Congo, Dem. Rep.",cod,Afrika,1850-01-01,31.6,8149850,NA
"Congo, Dem. Rep.",cod,Afrika,1855-01-01,31.6,8242969,NA
"Congo, Dem. Rep.",cod,Afrika,1860-01-01,31.6,8292193,NA
"Congo, Dem. Rep.",cod,Afrika,1865-01-01,31.6,8526687,NA
"Congo, Dem. Rep.",cod,Afrika,1870-01-01,31.6,8804793,NA
"Congo, Dem. Rep.",cod,Afrika,1875-01-01,31.96,9136134,NA
"Congo, Dem. Rep.",cod,Afrika,1880-01-01,32.32,9469459,NA
"Congo, Dem. Rep.",cod,Afrika,1885-01-01,32.68,9701143,NA
"Congo, Dem. Rep.",cod,Afrika,1890-01-01,33.04,9862646,NA
"Congo, Dem. Rep.",cod,Afrika,1895-01-01,33.4,9664176,NA
"Congo, Dem. Rep.",cod,Afrika,1900-01-01,33.76,9387257,NA
"Congo, Dem. Rep.",cod,Afrika,1905-01-01,34.12,8950435,NA
"Congo, Dem. Rep.",cod,Afrika,1910-01-01,34.48,8529434,NA
"Congo, Dem. Rep.",cod,Afrika,1915-01-01,34.84,8257186,NA
"Congo, Dem. Rep.",cod,Afrika,1920-01-01,35.2,8107688,NA
"Congo, Dem. Rep.",cod,Afrika,1925-01-01,35.56,8560676,NA
"Congo, Dem. Rep.",cod,Afrika,1930-01-01,35.92,9136100,NA
"Congo, Dem. Rep.",cod,Afrika,1935-01-01,36.28,9713831,NA
"Congo, Dem. Rep.",cod,Afrika,1940-01-01,36.65,10347156,NA
"Congo, Dem. Rep.",cod,Afrika,1945-01-01,40.95,11188420,NA
"Congo, Dem. Rep.",cod,Afrika,1950-01-01,45.34,12183662,NA
"Congo, Dem. Rep.",cod,Afrika,1955-01-01,46.52,13517516,NA
"Congo, Dem. Rep.",cod,Afrika,1960-01-01,47.55,15248256,1257.0625
"Congo, Dem. Rep.",cod,Afrika,1965-01-01,48.26,17369882,1236.1017
"Congo, Dem. Rep.",cod,Afrika,1970-01-01,49.62,20011033,1290.74504
"Congo, Dem. Rep.",cod,Afrika,1975-01-01,50.87,22903587,1268.70091
"Congo, Dem. Rep.",cod,Afrika,1980-01-01,52.13,26358905,1021.81202
"Congo, Dem. Rep.",cod,Afrika,1985-01-01,53.67,29881222,987.49422
"Congo, Dem. Rep.",cod,Afrika,1990-01-01,54.27,34612023,849.55242
"Congo, Dem. Rep.",cod,Afrika,1995-01-01,53.64,41576239,485.41696
"Congo, Dem. Rep.",cod,Afrika,2000-01-01,53.93,47105830,350.87077
"Congo, Dem. Rep.",cod,Afrika,2005-01-01,56.14,54785894,363.66748
"Congo, Dem. Rep.",cod,Afrika,2010-01-01,58.78,64563853,404.15154
"Congo, Dem. Rep.",cod,Afrika,2015-01-01,62.65,76244532,497.31704
"Congo, Dem. Rep.",cod,Afrika,2019-01-01,65.05,86790568,512.58622
"Congo, Rep.",cog,Afrika,1800-01-01,32.7,314465,NA
"Congo, Rep.",cog,Afrika,1805-01-01,32.7,314465,NA
"Congo, Rep.",cog,Afrika,1810-01-01,32.7,314465,NA
"Congo, Rep.",cog,Afrika,1815-01-01,32.7,314465,NA
"Congo, Rep.",cog,Afrika,1820-01-01,32.7,317518,NA
"Congo, Rep.",cog,Afrika,1825-01-01,32.7,340682,NA
"Congo, Rep.",cog,Afrika,1830-01-01,32.7,368990,NA
"Congo, Rep.",cog,Afrika,1835-01-01,32.7,399651,NA
